mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
21.86230182647705,1.2228685822850462,0.09518389701843262,0.00621490943385583,True,16,0.8982714934301164,3,4,271,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.8982714934301164, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 271}",0.9107645624231928,0.9318062633548695,0.8445994166564734,0.8715997739202432,0.9307856306982165,0.9093448463851063,0.7272919548717631,0.8700633769444892,0.90193572250559,0.903766283284966,0.8801957831044911,0.05732235600124714,33
15.865256738662719,0.36141843889752906,0.09916579723358154,0.006041262485803287,True,16,0.7229163764267956,3,4,287,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.7229163764267956, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 287}",0.910172115136977,0.9330643117764931,0.8490391741332163,0.8763516505246581,0.9314042230213629,0.9111809266002725,0.7301672719289742,0.8788817790451142,0.9063752694551565,0.9044121714144882,0.8831048893036713,0.05653229840711665,15
20.218062472343444,0.5562187832481459,0.13296909332275392,0.006957436823631071,True,13,0.5714334089609704,3,7,457,"{'bootstrap': True, 'max_depth': 13, 'max_features': 0.5714334089609704, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 457}",0.9160136361073306,0.9337288161933129,0.8550067752591403,0.8816405636937631,0.9317939792982963,0.91235567465621,0.7304435643110727,0.882196009833937,0.9103999309015802,0.9052391776934005,0.8858818127948045,0.05668138227715777,5
45.0253623008728,1.6002228052078384,0.1761781930923462,0.020765736756321884,True,21,0.9692763545078751,2,9,476,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.9692763545078751, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 476}",0.9053294898155326,0.9302681672506978,0.8414687651433854,0.8693253167824446,0.9301686501500547,0.9084848168854347,0.7249389203343697,0.8691001727702777,0.900024153203171,0.9014851783621863,0.8780593630697554,0.05751783932817962,45
15.04543514251709,0.3143282580847094,0.10701875686645508,0.005998608541791177,True,10,0.6521211214797689,2,6,435,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.6521211214797689, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 435}",0.9241139901936756,0.9326429151499697,0.8629006069119404,0.8906637743096112,0.9293419456202613,0.9123440886700249,0.7221230711903562,0.8889747785875679,0.913292050447003,0.9001753157856585,0.887657253686607,0.058769833752662294,2
37.243820214271544,1.5169516304394879,0.15737063884735109,0.008216816188908946,True,26,0.7623873301291946,3,3,387,"{'bootstrap': True, 'max_depth': 26, 'max_features': 0.7623873301291946, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 387}",0.9066126385745814,0.9296105782439784,0.8409792993742998,0.8699081750733105,0.9293991799411575,0.9078213582453732,0.7244843557235401,0.8689282427216467,0.8990067758526519,0.9013186771852252,0.8778069280935765,0.0575183068875271,48
16.591129660606384,0.6097938671239488,0.10400669574737549,0.0057731854684480235,True,25,0.6163856702151521,2,8,250,"{'bootstrap': True, 'max_depth': 25, 'max_features': 0.6163856702151521, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 250}",0.9053277474036145,0.9310248590299665,0.8454245538134098,0.8729821021353963,0.9308530494522331,0.9097108101611594,0.7270441298784471,0.8757135148503971,0.902861897894348,0.902148179372956,0.8803090843991928,0.05690749803744836,32
28.832819151878358,0.920587682416038,0.12241289615631104,0.005642683542545201,True,21,0.7571172192068059,4,2,330,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.7571172192068059, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 330}",0.9088148794005035,0.9303673818949592,0.8426048530938144,0.8707537824796201,0.9299565422753096,0.9083448330647808,0.7249798474480129,0.8711260748635024,0.9002471428527697,0.9021576781839886,0.8789353015557261,0.05757578794507764,39
25.995887541770934,0.83346896542638,0.11090373992919922,0.006013898167173288,True,14,0.8037724259507192,1,2,366,"{'bootstrap': True, 'max_depth': 14, 'max_features': 0.8037724259507192, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 366}",0.9135893514767974,0.9321418517515899,0.8467820485052246,0.8732008666673894,0.9311235524029645,0.9105793817383667,0.7270328468059374,0.8662496218266135,0.9043967088862178,0.904682771496913,0.8809779001558015,0.05773066129225212,26
39.439876961708066,1.0539077704404636,0.17761073112487794,0.023208564380262326,True,27,0.9744427686266666,4,7,441,"{'bootstrap': True, 'max_depth': 27, 'max_features': 0.9744427686266666, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 441}",0.9083349078859111,0.9304580504259391,0.8417540798204044,0.8709100963786154,0.9297597644758281,0.9082335954786349,0.724987751710338,0.8722363626638616,0.9001555414974697,0.9018093124392932,0.8788639462776295,0.05755474407578712,41
17.492504143714903,0.585664652205957,0.1049389362335205,0.009752638975243769,True,18,0.5079831261101071,2,5,291,"{'bootstrap': True, 'max_depth': 18, 'max_features': 0.5079831261101071, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 291}",0.9063944104702385,0.9317454899281121,0.8463842891287883,0.8740011148418947,0.9314911383792637,0.9104457860534437,0.7282358598946238,0.8785914621130901,0.9042188285553823,0.902809917512672,0.8814318296877509,0.05677959785378824,21
40.72248198986053,1.4822057574114327,0.168947434425354,0.007530995476112992,True,24,0.8416317594127292,4,6,463,"{'bootstrap': True, 'max_depth': 24, 'max_features': 0.8416317594127292, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 463}",0.9090546777095501,0.9306587415364552,0.8426187350709345,0.8704648060792125,0.9298349306956951,0.9081132508223709,0.7252444298206374,0.87154749269506,0.9003338457583694,0.9020248752807813,0.8789895785469067,0.057516709529947536,38
17.8540420293808,0.6180224900955886,0.11368732452392578,0.00779836196147203,True,24,0.5866823267538861,1,5,249,"{'bootstrap': True, 'max_depth': 24, 'max_features': 0.5866823267538861, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 249}",0.9024540245165408,0.929849554815209,0.843257856068867,0.870792813614782,0.9305726294431645,0.9095104899470952,0.725615919562071,0.8757148794107517,0.9013800121376874,0.901215991037021,0.879036417055319,0.05709914486633976,37
20.72276840209961,1.2136690130972971,0.09163925647735596,0.005345079686447734,True,17,0.8776807051588262,2,7,253,"{'bootstrap': True, 'max_depth': 17, 'max_features': 0.8776807051588262, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 253}",0.9087461920329505,0.9312168488009572,0.8433795192581715,0.8704112609920347,0.9306482413473585,0.9091020715638951,0.7268084719867465,0.8674774668067666,0.9012897638814013,0.9019135517793276,0.879099338844961,0.057310113932072616,36
37.69848160743713,2.323823489516921,0.1474851608276367,0.02217016889963233,True,19,0.7838501639099957,1,8,417,"{'bootstrap': True, 'max_depth': 19, 'max_features': 0.7838501639099957, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 417}",0.9066990628095115,0.9301470256981379,0.8419680805758906,0.8675548951119018,0.9305250422925038,0.9088431720131567,0.7252432861014855,0.8673072600678242,0.8998669510131607,0.9011492104169392,0.8779303986100512,0.05755300046983871,47
43.86152172088623,1.714008085192886,0.17995929718017578,0.015131603201327247,True,21,0.9697494707820946,2,5,469,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.9697494707820946, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 469}",0.9060194384373998,0.929574810466491,0.8407661035417386,0.8689607883335649,0.9294347586218108,0.908071231787749,0.7241856570074148,0.8669600008099094,0.8989342646444494,0.9009323467010086,0.8773839400351535,0.05762291916304433,50
29.45371096134186,1.3946177950009702,0.17230658531188964,0.009946548178778165,True,25,0.6632703844029177,2,8,451,"{'bootstrap': True, 'max_depth': 25, 'max_features': 0.6632703844029177, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 451}",0.9054318527970315,0.9310587949588773,0.8452146330658912,0.8732656431032256,0.9309842802113516,0.9098134902123152,0.7276023888190002,0.8753101617018876,0.9029297816653533,0.9015035540157201,0.8803114580550654,0.056772905650909276,31
21.168170785903932,0.7587548154783473,0.09033801555633544,0.004304537818548556,True,17,0.9222669243390758,1,3,252,"{'bootstrap': True, 'max_depth': 17, 'max_features': 0.9222669243390758, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 252}",0.9072151329588243,0.9303253138990197,0.8415348544498088,0.8688555149381981,0.9304152782167157,0.9087720649445056,0.7246165717919613,0.8639564484909035,0.9004861369713067,0.9015539438916813,0.8777731260552926,0.05786421137946635,49
16.67880415916443,0.7447184484413344,0.1087078332901001,0.00885677375259601,True,22,0.5704621124873813,3,6,264,"{'bootstrap': True, 'max_depth': 22, 'max_features': 0.5704621124873813, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 264}",0.9078955998396016,0.9312512178287732,0.845877799962204,0.874260892051917,0.9309188865581063,0.9094751555873622,0.7280144516697128,0.8769583388990924,0.9034191335091211,0.9023211629930178,0.8810392638898907,0.05675242687399421,25
18.410645651817322,0.5659567445449922,0.11370713710784912,0.005435592451852412,True,16,0.7117007403531848,1,5,335,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.7117007403531848, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 335}",0.9089017501226335,0.9325867605038155,0.8483332796817804,0.8747950242049207,0.9316804823892638,0.911229452331374,0.728458661891764,0.8761434573809939,0.9055572574347832,0.9035604897251996,0.8821246615666528,0.05693810739271097,18
28.629392194747926,0.9068613820831729,0.16578390598297119,0.009042430572757271,True,20,0.5994212020444025,4,4,488,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5994212020444025, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 488}",0.9097792518124306,0.9319359020725134,0.8471132478284963,0.8753507071928635,0.9313343805274421,0.9103353563178922,0.729296332290815,0.8803288426054489,0.9044110068894543,0.9027385705204749,0.882262359805783,0.05658286785581208,17
16.119939970970155,0.4447400459057704,0.08115510940551758,0.017601766288058138,True,14,0.9631504392566745,2,2,227,"{'bootstrap': True, 'max_depth': 14, 'max_features': 0.9631504392566745, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 227}",0.9143997526377311,0.9323552356483114,0.8472219712339151,0.8737473147899865,0.931171995005698,0.9103018653656298,0.7280929961837519,0.8696972344100322,0.9046011792296796,0.904833303557452,0.8816422848062186,0.057403405664999095,20
17.765353536605836,0.9908446517948676,0.0828026533126831,0.003391888127872402,True,16,0.9250192888948996,4,3,232,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.9250192888948996, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 232}",0.9113738549621977,0.9321543034841784,0.8450081311079086,0.872241090782587,0.9305813488617108,0.9092399914170846,0.7274706974982181,0.8725384963036643,0.9026352321369631,0.9037972814749361,0.8807040428029449,0.05726870122025966,28
32.217602610588074,0.7761605929541712,0.18530876636505128,0.009405778870158534,True,25,0.6854091260991332,2,9,492,"{'bootstrap': True, 'max_depth': 25, 'max_features': 0.6854091260991332, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 492}",0.9062227583572227,0.9313002767561768,0.8455092154301744,0.8734536497195701,0.9312846144541782,0.9098962182861671,0.7276635839247001,0.8764752135538887,0.9030391062366233,0.9018904512534026,0.8806735087972104,0.05683307121237077,29
14.418423819541932,0.3236233662372256,0.07443556785583497,0.005799490134783465,True,12,0.7956488938538635,2,4,234,"{'bootstrap': True, 'max_depth': 12, 'max_features': 0.7956488938538635, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 234}",0.9194335263287492,0.9330350850006338,0.8514859104430452,0.8787275467070469,0.9301212594286058,0.9109579927062762,0.7283078028437402,0.8720037351625886,0.9079855184461078,0.9057734002357339,0.8837831777302527,0.05747323693160707,13
11.522946953773499,0.41801730005428595,0.08440914154052734,0.006131608322694382,True,10,0.6914634373768949,3,7,330,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.6914634373768949, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 330}",0.9257637040532155,0.9323708322116493,0.8616644900160075,0.8911117754619796,0.9296708146567625,0.9122702036469571,0.7218543606180328,0.8894250362953071,0.913023231594287,0.9004336718713833,0.8877588120425581,0.059000161627103184,1
24.100605273246764,0.6865489496191183,0.12225255966186524,0.005035772552789386,True,10,0.8608647605824367,3,8,482,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.8608647605824367, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 482}",0.9244562304199528,0.9323493805738471,0.8583074976981804,0.8857426533289431,0.9264644876699394,0.9098705872641432,0.7240440775578121,0.8810203652832621,0.9094920250602364,0.9056415067983304,0.8857388811654647,0.05813154661950535,6
33.39618270397186,1.1577190337655143,0.13936340808868408,0.011402265733319168,True,18,0.8553314448428937,2,3,378,"{'bootstrap': True, 'max_depth': 18, 'max_features': 0.8553314448428937, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 378}",0.905999164283559,0.9304323100615356,0.8419936797602783,0.8694497033722975,0.9296914522921156,0.9087086914776599,0.7247454964370037,0.8670412132264876,0.9001703779530782,0.9016889957276699,0.8779921084591684,0.05759984757377703,46
22.39722797870636,0.5712054465945647,0.134740948677063,0.0059476247215936055,True,16,0.7376851115910559,1,9,421,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.7376851115910559, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 421}",0.910889269480555,0.9328230849122294,0.8486332614649351,0.8755423908311097,0.93196677845861,0.9112801456456403,0.7295282836179302,0.8780179973841792,0.9062567716624044,0.903494084127078,0.8828432067584672,0.05677444757566423,16
17.89882082939148,0.8610471875584458,0.11679980754852295,0.007531407305519712,True,14,0.6246461145744375,1,8,370,"{'bootstrap': True, 'max_depth': 14, 'max_features': 0.6246461145744375, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 370}",0.9135734930997542,0.9336059875951747,0.8527817385832411,0.8790897374932304,0.9326656600341301,0.9119978486525998,0.7300566497845936,0.8775314541329676,0.9087894900550496,0.9049188695450078,0.8845010928975748,0.05681220481498966,11
27.90067846775055,0.9994052433012924,0.12945048809051513,0.005329627088222857,True,13,0.9714267852789905,3,4,442,"{'bootstrap': True, 'max_depth': 13, 'max_features': 0.9714267852789905, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 442}",0.9171925423845324,0.9331803882026571,0.8500711880838515,0.8767187383693895,0.9303819266222748,0.910774808465781,0.7286572971851455,0.8731728365601179,0.9064572255886019,0.905713156480658,0.883232010794301,0.057281133757572815,14
17.862491250038147,0.38031596779768256,0.09334566593170165,0.005049417509859745,True,11,0.8121770240668966,2,2,333,"{'bootstrap': True, 'max_depth': 11, 'max_features': 0.8121770240668966, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 333}",0.9229903708202574,0.9328465036139333,0.855400379631915,0.8824013057349623,0.9285711480963703,0.9106282224880643,0.7268230941697871,0.8763821796402906,0.9088910169460944,0.9056816244752344,0.8850615845616909,0.05767440539453642,9
19.158732318878172,0.3237358755290512,0.12706732749938965,0.006231005582376955,True,21,0.5932850294430179,2,7,327,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.5932850294430179, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 327}",0.9051922192304693,0.9309487192179577,0.8452234784835762,0.8731353124504351,0.9310731166510672,0.9100015047898806,0.7284645586171103,0.876970361544084,0.903401780936313,0.9020571735501576,0.880646822547105,0.05656646620036626,30
35.26866381168365,0.6444208050768859,0.14707567691802978,0.004863826427714347,True,16,0.9534142207728771,1,2,482,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.9534142207728771, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 482}",0.9087246890804604,0.9308658170379289,0.8435292088892437,0.8701689379504315,0.9305840621389689,0.909424228196533,0.7259271010200772,0.8652114066765735,0.9012371809221787,0.9028703056083944,0.8788542937520789,0.05760368307239864,42
23.707945132255553,0.439541437716213,0.1532115936279297,0.008516087185340873,True,29,0.6762844281670846,3,8,397,"{'bootstrap': True, 'max_depth': 29, 'max_features': 0.6762844281670846, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 397}",0.907815359205217,0.9314163851070549,0.8457542643768995,0.8736658002081122,0.9307658031385521,0.9099072054968308,0.7285925962948652,0.8796754086388703,0.9035402934164174,0.9021733314334381,0.8813306447316258,0.056616465990687245,23
32.404489922523496,0.6161321772236483,0.14664297103881835,0.015253156194414867,True,17,0.767044709687721,2,6,424,"{'bootstrap': True, 'max_depth': 17, 'max_features': 0.767044709687721, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 424}",0.907646870829447,0.9311139461496534,0.8432832942814164,0.8702277493470708,0.9302634766518592,0.909224512992018,0.7260604608091987,0.8678545195135294,0.9011229628561115,0.9024860055987223,0.8789283799029025,0.05743369942625674,40
20.645031929016113,0.4095935705138232,0.13874537944793702,0.009077565380225546,True,28,0.6347061668992607,4,8,359,"{'bootstrap': True, 'max_depth': 28, 'max_features': 0.6347061668992607, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 359}",0.9100154863633348,0.9315693652012957,0.8465339745270348,0.8747869711867706,0.9313088024068806,0.910075714489515,0.7283904924000337,0.880622957837169,0.9038949632368677,0.9026475304006836,0.8819846258049585,0.05681104167536025,19
14.039374399185181,0.28699598841601526,0.09372899532318116,0.006633238044207655,True,18,0.7019180855290204,2,2,251,"{'bootstrap': True, 'max_depth': 18, 'max_features': 0.7019180855290204, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 251}",0.9075163219955915,0.9318630961859969,0.8455526240925113,0.8738976413484272,0.9316112779805803,0.9105222404140334,0.7290410231366702,0.8764052069073089,0.9042666386207925,0.9028961687510522,0.8813572239432965,0.05671185003416562,22
18.91490242481232,0.4631194415461602,0.1294316053390503,0.011256951360279875,True,21,0.6258911479126821,2,4,312,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.6258911479126821, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 312}",0.9043761743772674,0.9309738487213661,0.8447906810459251,0.8728979555585562,0.9307292661012503,0.910084689640062,0.7267362294738171,0.8758400099280885,0.902837105694545,0.9018750699228146,0.8801141030463693,0.056980895092994796,34
14.096093940734864,0.2334970912266763,0.1003293514251709,0.00544671571563674,True,14,0.6424202471887338,1,4,312,"{'bootstrap': True, 'max_depth': 14, 'max_features': 0.6424202471887338, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 312}",0.9134435822230424,0.9334293990702595,0.852692561666059,0.8788597510879892,0.9324661420450686,0.9120998108639747,0.7306140443679101,0.8795557454819037,0.9086001860633428,0.9050663759860388,0.8846827598855589,0.056609748895504665,10
22.099579048156738,0.26800632748093517,0.11508231163024903,0.005327401497792078,True,11,0.7513395116144308,2,8,423,"{'bootstrap': True, 'max_depth': 11, 'max_features': 0.7513395116144308, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 423}",0.922057842261286,0.9328152551161915,0.8557654215472664,0.8824769255631688,0.9288358059845058,0.9104557731007165,0.7272394308631029,0.878676155316952,0.9091357267973696,0.9060757852939132,0.8853534121844472,0.057483949294844267,8
12.272137689590455,0.21851531668437427,0.06912472248077392,0.003949903078133847,True,10,0.8171756723506819,2,3,252,"{'bootstrap': True, 'max_depth': 10, 'max_features': 0.8171756723506819, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 252}",0.9243079741423521,0.9319686121852233,0.8580167844369828,0.88576089677889,0.9266994123725766,0.9097584950303296,0.7233030219437098,0.87867095986724,0.9095623403490002,0.90557655602004,0.8853625053126344,0.05834639911578326,7
26.06928324699402,0.5943861654219454,0.15640661716461182,0.006578386835849364,True,21,0.7238915822865458,2,9,446,"{'bootstrap': True, 'max_depth': 21, 'max_features': 0.7238915822865458, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 446}",0.9057321663760755,0.931431327037165,0.8462061730038956,0.8736776050167654,0.9313729785095617,0.9101416143034641,0.7286767671423648,0.8751778176818095,0.9035671136037143,0.902047397130764,0.8808030959805582,0.056563276266007836,27
18.98282995223999,0.4763291959889583,0.1298316240310669,0.005613395362737219,True,13,0.5404266631663577,4,4,454,"{'bootstrap': True, 'max_depth': 13, 'max_features': 0.5404266631663577, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 454}",0.916599250393005,0.9338832826522563,0.8552401665992964,0.8821324979176037,0.9318169660681641,0.9122182125124465,0.7303654616336024,0.8825954011321047,0.9102937246304809,0.905370269350191,0.8860515232889151,0.05672380763225061,4
18.55712239742279,0.30683592132308374,0.11951525211334228,0.004595746953748539,True,15,0.6838915663596266,4,3,397,"{'bootstrap': True, 'max_depth': 15, 'max_features': 0.6838915663596266, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 397}",0.9136579230558329,0.9334471418246593,0.8515055913267309,0.8777660725608641,0.9319536410196646,0.9112952109479078,0.7313468475754574,0.8807237048594806,0.9078434840029035,0.9050396376538917,0.8844579254827393,0.056379731365282265,12
31.672015500068664,0.7257475921903138,0.1364227056503296,0.008419710674620006,True,20,0.908215936609692,4,2,400,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.908215936609692, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",0.9092990939747818,0.9309259271044158,0.8429609921631286,0.8711000496887757,0.9296868231391495,0.9084716811124052,0.7255697347910022,0.8712334595888123,0.9006289440217251,0.9024055711642065,0.8792282276748402,0.05747135535553901,35
31.018818163871764,0.6872129119441773,0.14255096912384033,0.01535650759203529,True,15,0.8479064033954409,3,5,451,"{'bootstrap': True, 'max_depth': 15, 'max_features': 0.8479064033954409, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 451}",0.9129302239813568,0.9324606790627687,0.8460103282621053,0.8730021379040673,0.9304367679517552,0.9099634688389935,0.727885132834617,0.8708068946561007,0.9034768276360777,0.9041925158232295,0.8811164976951071,0.05729737076823236,24
14.751181364059448,0.28151046334151314,0.10592753887176513,0.004945204856571647,True,13,0.508293914463928,3,8,346,"{'bootstrap': True, 'max_depth': 13, 'max_features': 0.508293914463928, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 346}",0.9158708712709364,0.9340703536521285,0.8550261284296558,0.8824292019500571,0.9315706507550026,0.9121859792509411,0.7311453854822426,0.8835450511584477,0.9102548236774833,0.9050945690959935,0.886119301472289,0.05645908608230636,3
27.233142685890197,0.5544860637483154,0.13049235343933105,0.0061670935108694295,True,29,0.822586395204725,4,2,327,"{'bootstrap': True, 'max_depth': 29, 'max_features': 0.822586395204725, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 327}",0.9084500927143047,0.9305304256103468,0.8420060009658944,0.8702773299217984,0.9298533438020282,0.9081220371514752,0.7254726020588746,0.8718736783866081,0.9000378698362236,0.9013218889526335,0.8787945269400188,0.05741373717689725,44
25.85123188495636,0.6499018644071909,0.1201012372970581,0.0036873295734953016,True,16,0.9683649943683672,1,4,350,"{'bootstrap': True, 'max_depth': 16, 'max_features': 0.9683649943683672, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 350}",0.9086229334853438,0.9311398808180847,0.843178437617444,0.8695825875566613,0.9305392914625157,0.9095098248198109,0.7254754935564607,0.8652684824884367,0.9016217757503106,0.9033039300806259,0.8788242637635694,0.057806185567607075,43
